sp_id	latitude	longitude
506106230	40.6690325	-89.5964848
506093679	40.5027745	-88.9572060
506108583	40.7485425	-89.6117648
506099149	40.7036264	-89.3976369
506102824	40.6910025	-89.4992948
506112218	40.6457325	-89.6725848
506104262	40.6743525	-89.5816948
506098876	40.6321805	-89.3306929
506113871	40.7600225	-89.8054347
506097860	40.6379924	-89.1845509
506095547	40.8637234	-88.9884890
506101018	40.6114025	-89.4834448
506105344	40.6906825	-89.5897148
506105965	40.6813265	-89.6033718
506112215	40.6454725	-89.6705448
506103774	40.7461324	-89.5572348
506095548	40.8606464	-88.9884690
506098988	40.5370545	-89.3576539
506171831	40.9010624	-89.0255549
506099091	40.7032984	-89.4104098
506097490	40.5012205	-89.0388140
506099143	40.7091714	-89.4106408
506105503	40.6933825	-89.5928048
506097570	40.5170585	-89.0171360
506111968	40.5529895	-89.6521778
506100448	40.6126825	-89.4565648
506102485	40.7637524	-89.5215248
506113673	40.6573425	-89.6775248
504906516	30.3931742	-81.4312478
506104003	40.7113955	-89.5843838
506101501	40.6085025	-89.4641148
506100324	40.6248725	-89.4495548
506096833	40.7392824	-89.0115050
506111294	40.5680825	-89.6452248
506102606	40.6644525	-89.5269448
506103235	40.8613224	-89.5486648
506101951	40.6864945	-89.5113938
506099429	40.8243424	-89.3878148
506094718	40.5204435	-88.9778430
506097580	40.5076435	-89.0371990
506109027	40.7860054	-89.6215318
506094840	40.5167032	-88.9832008
506102733	40.8220824	-89.5343248
506111661	40.7728524	-89.6404748
506095268	40.4836825	-88.9923900
506110768	40.7885124	-89.6319948
506105343	40.6886725	-89.5911848
506113710	40.6574725	-89.7202548
506099421	40.8206924	-89.3848348
506098300	40.6781684	-89.1565249
506099422	40.7858424	-89.3658849
506098885	40.7920554	-89.3434079
506093795	40.5104195	-88.9584700
506089845	40.8728024	-88.6633150
506108948	40.6814005	-89.6231278
506097702	40.8467624	-89.1212249
506098129	40.7745514	-89.2927089
506094063	40.4808205	-88.9772450
506097731	40.6608624	-89.0598950
506107951	40.7202965	-89.6164798
506102236	40.8595924	-89.5235448
506104833	40.7438125	-89.5732248
506098247	40.7878294	-89.2156129
506092625	40.6028184	-88.9449110
506099050	40.7906274	-89.3617629
506106164	40.7883114	-89.6043868
506171002	40.9008984	-89.0337669
506096418	40.6656924	-89.0025180
505775947	38.3149509	-88.9281382
506166556	40.9133524	-89.5577348
506103365	40.6721225	-89.5477048
506166024	40.9075964	-89.4924808
506098002	40.7644634	-89.2924339
506101965	40.6749395	-89.5382958
506171820	40.9079924	-89.0387649
506096402	40.7387764	-89.0178480
506106502	40.7211725	-89.5942148
506099113	40.7031784	-89.4062948
506098064	40.7203714	-89.2680549
506106377	40.7060725	-89.5945448
506098606	40.6864724	-89.2997849
506099117	40.7031694	-89.4063178
506106188	40.6477025	-89.6028548
506103136	40.7251095	-89.5553258
506111067	40.7979364	-89.6374658
506109704	40.7827024	-89.6180648
506095634	40.4976685	-88.9914730
506089197	40.8736384	-88.6451131
506104988	40.6926075	-89.5924138
506095685	40.4980205	-88.9914880
506098638	40.7031624	-89.2834649
506098657	40.7556224	-89.2563849
506106580	40.6999225	-89.6003648
506104745	40.7343225	-89.5746048
506104599	40.7317625	-89.5878048
506107775	40.7836524	-89.6044648
506098436	40.6361924	-89.1933249
506097746	40.7385724	-89.0176750
506112035	40.6751605	-89.6649598
506166012	40.9411694	-89.5957878
506100201	40.8700724	-89.4288348
506110163	40.5645125	-89.6311248
506098174	40.6197335	-89.2722059
506168703	40.9179464	-89.2911999
506109360	40.6789025	-89.6244448
506098510	40.7196024	-89.2737049
506098841	40.7915324	-89.2714449
506096412	40.6656364	-89.0026460
506100629	40.7077024	-89.4343548
506111768	40.7544225	-89.6392248
506101238	40.7730424	-89.4710148
506101028	40.6023465	-89.4830688
506101091	40.5906025	-89.4727418
506092288	40.4828675	-88.9430780
506094532	40.5104715	-88.9823420
506113483	40.6021525	-89.7202448
506094917	40.4869615	-88.9925370
506098272	40.7961134	-89.2090699
506097035	40.4907175	-89.0903670
506100458	40.5906525	-89.4492148
506095496	40.6081234	-88.9931910
506099512	40.7912424	-89.3774848
506102749	40.5271125	-89.4973548
506107036	40.6792542	-89.6043799
506097732	40.6600824	-89.1005249
506106187	40.8520724	-89.5964648
506101783	40.6940225	-89.4914048
506100096	40.6999235	-89.4250648
506105679	40.7047225	-89.5911448
506095745	40.5108685	-88.9931930
506106773	40.7328625	-89.5941348
506108737	40.7490925	-89.6117248
506171026	40.9018174	-89.0342669
506103839	40.7411725	-89.5725148
506097674	40.8544838	-89.1234097
506094721	40.5204015	-88.9761310
506098106	40.7155544	-89.2707689
506102221	40.8656324	-89.5224548
506108602	40.7557025	-89.6155548
506104181	40.6500525	-89.5871448
506102065	40.7130105	-89.5307528
506099236	40.6893524	-89.3155949
506104355	40.7068125	-89.5801348
506101303	40.8481824	-89.4727448
506108666	40.7472725	-89.6129748
506171841	40.9007824	-89.0387249
506096654	40.5155115	-89.0071080
506104530	40.6959425	-89.5793948
506100394	40.6110325	-89.4615048
506089868	40.4283695	-88.8894930
506099759	40.7045824	-89.4016348
506113631	40.7097925	-89.6967548
506101807	40.6926225	-89.4883248
506093618	40.5320335	-88.9650080
506104010	40.7057745	-89.5888138
506095739	40.4980205	-88.9914880
506091355	40.4815285	-88.9409930
506101353	40.6173625	-89.4694348
505950381	40.1509775	-89.4082819
506103520	40.6673525	-89.5670148
506104601	40.7389225	-89.5846648
506100630	40.7025425	-89.4470448
506105349	40.6871825	-89.5925348
506099044	40.7992194	-89.3602639
506091547	40.4892225	-88.9411160
506100071	40.7051584	-89.4377518
506099230	40.7332424	-89.3166149
506101510	40.6027825	-89.4740748
506111360	40.5731425	-89.6365348
506098377	40.7162128	-89.2701709
506098950	40.5854925	-89.3597629
506105535	40.6871825	-89.5925348
506107431	40.6999925	-89.6057248
506097363	40.7369714	-89.0253120
506106501	40.7060125	-89.5976348
506103517	40.6736825	-89.5415448
506169820	41.3357844	-89.1274635
506097639	40.7058204	-89.1370659
506095020	40.4804505	-88.9948320
506102526	40.6865525	-89.5360848
506113456	40.5882325	-89.7441148
506099452	40.8143924	-89.3741048
506107138	40.5561925	-89.6081548
506107334	40.7087425	-89.6031848
506098038	40.7291864	-89.3103769
506100056	40.7031285	-89.4404068
506113667	40.6587425	-89.7074448
506111683	40.7772524	-89.6365648
506106738	40.7398325	-89.6019848
506106179	40.6933636	-89.5960150
506099021	40.7893774	-89.3696999
506091631	40.5165915	-88.9015480
506108529	40.6988925	-89.6118048
506166590	40.8882124	-89.4965548
506105315	40.6938725	-89.5901648
506097815	40.7375224	-89.0180950
506114772	40.6124125	-89.7753048
506098016	40.7194064	-89.2988399
506093428	40.4141775	-88.9610020
506105167	40.7021915	-89.5909738
506100631	40.6967025	-89.4378048
506102137	40.5273515	-89.4928958
506095842	40.4604035	-88.9909144
506102712	40.7076925	-89.5187548
506095889	40.4794885	-88.9965810
506170539	41.3396183	-89.1230139
506108009	40.7796814	-89.6117898
506098627	40.7208524	-89.2732149
506105852	40.6897225	-89.5920848
506104658	40.7441425	-89.5736148
506097436	40.7369714	-89.0253120
506099052	40.7904984	-89.3713339
506095959	40.4833025	-89.0036040
506097503	40.5027785	-89.0410640
506103318	40.6663825	-89.5523348
506095212	40.4921215	-88.9886200
506104781	40.7460625	-89.5784448
506095469	40.4325205	-88.9917270
506097689	40.7355350	-89.0192208
506100739	40.6999025	-89.4336448
506106390	40.7129525	-89.5958548
506098819	40.8000824	-89.2025749
506097016	40.4884885	-89.0915330
506108301	40.6747025	-89.6160148
506106392	40.7302425	-89.6014748
506112129	40.7944604	-89.6694248
506101465	40.6397725	-89.4691548
506104570	40.7071925	-89.5820748
506096780	40.7356324	-89.0160550
506171007	40.8969164	-89.0229789
506107614	40.7472625	-89.6086948
506108831	40.7899924	-89.6157048
506094345	40.4574495	-88.9753950
506093522	40.5234205	-88.9678650
506099879	40.4278765	-89.4599829
506093806	40.5170765	-88.9680850
506111702	40.7758224	-89.6448448
506099504	40.7923724	-89.3628349
506090234	40.7410814	-88.8865170
506111113	40.5676267	-89.6459225
506107087	40.8317124	-89.6085248
506166736	40.8805524	-89.6096348
506090917	40.4878735	-88.9277290
506093029	40.4822885	-88.9600340
506091801	40.5978394	-88.9020970
506111646	40.6661725	-89.6371548
506095285	40.4737405	-88.9882370
506097857	40.8504464	-89.1595689
506104341	40.6993925	-89.5781748
506103057	40.8143964	-89.5679808
506094325	40.4544535	-88.9722840
506093052	40.4737215	-88.9606190
506098152	40.6387115	-89.2610029
506171494	41.3407153	-89.0098569
506107377	40.6860725	-89.6045048
506106032	40.6995805	-89.6039378
506103780	40.7421825	-89.5727448
506107066	40.6372725	-89.6081848
506107938	40.7271015	-89.6128178
506108124	40.7603727	-89.6120847
506112459	40.5562525	-89.6565048
506108048	40.7448415	-89.6124698
506105154	40.7521724	-89.5933238
506098200	40.8066364	-89.3081109
506103223	40.7252155	-89.5553638
506094947	40.4942375	-88.9941370
506171793	40.9012924	-89.0366849
506104434	40.6958125	-89.5865448
506102091	40.6489725	-89.4958758
506096961	40.4567265	-89.0201970
506168676	40.9744844	-89.3063539
506105025	40.6926075	-89.5924138
505950446	40.1568615	-89.4144829
506098124	40.7086274	-89.2726599
506103081	40.7083995	-89.5658768
506090951	40.4728595	-88.9056400
506093194	40.4744285	-88.9583760
506098609	40.7218324	-89.2732349
506092362	40.5103315	-88.9530740
506103088	40.7090325	-89.5705238
506097494	40.5319015	-89.0509090
506107227	40.6803525	-89.6078248
506101553	40.6101725	-89.4725548
506174355	41.4021383	-88.8038670
506171730	40.8770424	-88.8620450
506104590	40.7597924	-89.5738548
506104877	40.5437775	-89.5926288
506095962	40.4769125	-89.0048360
506094969	40.4846915	-88.9937860
506109774	40.7893324	-89.6229048
506168824	40.9237624	-89.2897849
506108489	40.6956925	-89.6137548
506094801	40.5103885	-88.9728310
506101170	40.6943405	-89.4739898
506102705	40.7956324	-89.5240648
506099515	40.7942924	-89.3667249
506110798	40.6957625	-89.6329248
506103248	40.8487924	-89.5421448
506094333	40.4576205	-88.9752540
506092920	40.4813755	-88.9553700
506094436	40.5149825	-88.9788810
506101637	40.5293625	-89.4881148
506107827	40.7879824	-89.6029148
506108338	40.7128325	-89.6127148
505954069	40.3157505	-88.9831970
506097053	40.4893325	-89.0752920
506112014	40.5675655	-89.6550778
506100473	40.6000425	-89.4552348
506105095	40.7004115	-89.5939618
506109609	40.7390925	-89.6261348
506101413	40.6045725	-89.4738348
506099326	40.5367325	-89.3596349
506100809	40.7107424	-89.4198648
506104345	40.7261825	-89.5740048
506098166	40.6273775	-89.2651819
506098842	40.7569724	-89.1749149
508562426	39.5276457	-94.7656195
506095324	40.4901205	-88.9939770
505961184	40.1085265	-88.2859192
506100076	40.7033944	-89.4281608
506108402	40.7186325	-89.6142448
506107161	40.5510125	-89.6046948
506098652	40.7164224	-89.2782649
506107620	40.7806824	-89.6050148
506102452	40.7623324	-89.5359248
506098829	40.7932524	-89.1926649
506101395	40.6289925	-89.4845148
506097640	40.7061854	-89.1174979
506114468	40.5726225	-89.8121047
506102855	40.8365924	-89.5498138
506099011	40.7904984	-89.3713339
506092060	40.5027295	-88.9511400
506096869	40.8440044	-89.0850459
506101582	40.6156425	-89.4679848
506098620	40.7155324	-89.2765949
506105571	40.7047225	-89.5911448
506099322	40.5365825	-89.3619149
506099437	40.7975424	-89.3614649
506106835	40.7885924	-89.6017848
506109056	40.6795149	-89.6237109
506171661	40.8803149	-88.8611800
506097392	40.7366144	-89.0399190
506096467	40.5162285	-88.9970990
506095758	40.4976685	-88.9914730
506095475	40.4325205	-88.9917270
506107476	40.7001425	-89.6040348
506095770	40.5139355	-88.9916780
506108184	40.8363724	-89.6171248
506175093	41.0079293	-88.5250861
506107828	40.7828124	-89.6096048
506093354	40.4737685	-88.9584530
506098563	40.7587324	-89.2032149
506101532	40.6039025	-89.4770348
506101374	40.6168525	-89.4646248
506099478	40.7907724	-89.3655549
506096086	40.4531475	-89.0135400
506102937	40.6913115	-89.5448468
506105105	40.7521724	-89.5933238
506096393	40.7417914	-89.0045260
506111576	40.7038925	-89.6446248
506102596	40.7026825	-89.5385448
506105842	40.7498625	-89.5895948
506109337	40.6756225	-89.6233048
501277435	33.8575352	-118.3154088
506108718	40.7467025	-89.6157548
506093230	40.4593445	-88.9663210
506561406	41.4128824	-90.1153646
506107025	40.7953534	-89.6067388
506098031	40.6379865	-89.2728209
506108953	40.6662785	-89.6248948
506101375	40.6097325	-89.4626348
506112415	40.5558525	-89.6527148
506093456	40.4280755	-88.9571580
506112399	40.5562925	-89.6499648
506101996	40.7103035	-89.5325668
506102575	40.6872125	-89.5070248
506094284	40.4583775	-88.9754100
506102976	40.6668745	-89.5646228
506098785	40.7967124	-89.1960949
506102403	40.7817024	-89.5354748
506096867	40.8719774	-89.1236709
506103502	40.6327125	-89.5439848
506096581	40.4951465	-89.0005730
506113328	40.5873825	-89.7578148
506166643	40.8793524	-89.5428148
506090306	40.7394724	-88.8812410
506098505	40.7075024	-89.2818649
506102510	40.7624524	-89.5217248
506098649	40.7477624	-89.3097249
506107276	40.7095825	-89.6082648
506099002	40.7982214	-89.3582779
506166560	40.8805224	-89.5577648
506094528	40.5113715	-88.9823430
506105057	40.7022215	-89.5911798
506097787	40.7384624	-89.0183750
506110991	40.7031075	-89.6477368
506097600	40.5098215	-89.0188160
506102047	40.7020245	-89.5189048
506096768	40.7379124	-89.0074050
506105608	40.7047825	-89.5885248
506100185	40.4371325	-89.4482349
506108563	40.7602124	-89.6138648
506111715	40.7694625	-89.6453348
506100888	40.7966464	-89.4702398
506108780	40.8009424	-89.6120848
506103101	40.7196565	-89.5574868
506104078	40.6643765	-89.5771158
506101931	40.6611825	-89.5029828
506097242	40.4556905	-89.0341410
506093719	40.5133115	-88.9551980
506101417	40.6222725	-89.4832648
506166461	40.8789767	-89.5022506
506093765	40.5133115	-88.9551980
506097069	40.4875395	-89.0826070
506096710	40.4976445	-89.0010520
506107948	40.7170735	-89.6130468
506102734	40.8134124	-89.5360648
506166550	40.8768724	-89.5269548
506107546	40.7815624	-89.6033948
506370190	41.8994121	-87.6700452
506105037	40.6917755	-89.5897118
506098630	40.7244224	-89.2718149
506097373	40.7360144	-89.0783329
506093256	40.4762605	-88.9572750
506098098	40.7014954	-89.2726409
506098836	40.8006124	-89.2017449
506098926	40.5277195	-89.3662359
506100140	40.7672624	-89.4593048
506098370	40.7181530	-89.2874448
506107165	40.5265725	-89.6077248
506099982	40.6031345	-89.4593298
506170753	41.3471273	-89.1257789
506100885	40.7660044	-89.4741568
506093582	40.5104195	-88.9584700
506098689	40.6311225	-89.2672449
506098796	40.7817424	-89.2245449
506093530	40.5170765	-88.9680850
506105711	40.7106425	-89.5943848
506093460	40.6773434	-88.9623900
506095022	40.4825475	-88.9947970
506109082	40.8527624	-89.6235148
506094475	40.5404825	-88.9721600
506106587	40.6996925	-89.5968348
506098146	40.6285215	-89.2748739
506098435	40.6519224	-89.1935549
506094803	40.5176795	-88.9789740
506113754	40.6745025	-89.6810948
506107241	40.6826225	-89.6036248
506104375	40.6978625	-89.5844048
506111382	40.5168325	-89.6441148
506097049	40.4954755	-89.0855400
506095126	40.4630895	-88.9914770
506096202	40.4721095	-88.9952840
506166447	40.9082055	-89.5107798
506107521	40.7438025	-89.6052448
506099769	40.7032024	-89.4053648
506168847	40.9174824	-89.2869549
506092252	40.4953505	-88.9474910
506104316	40.6935825	-89.5878348
506099507	40.8032224	-89.3815648
506109691	40.7973524	-89.6225548
506091693	40.6493894	-88.9379330
506102723	40.8143624	-89.5226348
506102796	40.6885825	-89.5015948
506109995	40.7330555	-89.6319528
509723308	44.8374520	-93.1738833
506104258	40.6727125	-89.5787048
506099463	40.8060924	-89.3801248
506109960	40.7777934	-89.6313068
506105477	40.6917725	-89.5910248
506107908	40.6747465	-89.6152878
506099536	40.8201024	-89.4086548
506100702	40.7056424	-89.4310948
506103022	40.6555455	-89.5696638
506099056	40.4551085	-89.3574429
506101726	40.7162725	-89.4905148
506090509	40.5904864	-88.8267030
506106544	40.6905025	-89.6013748
506098574	40.6978324	-89.2764249
506171806	40.8999224	-89.0323049
506093298	40.4885205	-88.9588190
506110197	40.5588825	-89.6283448
506106852	40.7006425	-89.5950448
506091451	40.5007685	-88.9280170
506098533	40.7565024	-89.1971949
506112781	40.7441325	-89.6482048
506166534	40.9007224	-89.4955848
506108658	40.7378625	-89.6157648
506097715	40.6442624	-89.1054249
506113658	40.6244925	-89.7309748
506114836	40.6972225	-89.8910447
506168276	41.0374894	-89.3935348
506096070	40.4937725	-89.0005370
506097836	40.7888824	-89.1113149
506096842	40.7401124	-89.0037950
506102923	40.6672875	-89.5643738
506103945	40.6712605	-89.5799678
506113118	40.6448425	-89.6772348
506108403	40.7180925	-89.6126748
506098914	40.8323234	-89.3353539
506108956	40.6657455	-89.6247528
506837583	42.2010521	-87.8119352
506166704	40.9266024	-89.6245548
506096766	40.7345824	-89.0167550
505952281	40.2616155	-89.2320609
506106081	40.7470745	-89.6030398
506110677	40.7983124	-89.6275948
506092516	40.4798695	-88.9480130
506099119	40.7043804	-89.4067248
506102635	40.7076925	-89.5187548
506095625	40.5167105	-88.9874960
506101608	40.6134725	-89.4664548
506098137	40.6275955	-89.2749929
506089998	40.7412594	-88.7215100
506100784	40.7056124	-89.4314248
506093388	40.4739335	-88.9661400
506098011	40.7192844	-89.2814329
506103804	40.7392925	-89.5695848
506111603	40.7013525	-89.6469148
506110841	40.7012625	-89.6282248
506093744	40.5104215	-88.9576380
506102384	40.6978525	-89.5150348
506817050	41.9715371	-87.8643012
506092164	40.4699375	-88.9526370
506103004	40.6775905	-89.5612768
506107275	40.7111625	-89.6094948
506106353	40.6963725	-89.5948248
506097065	40.4945235	-89.0973920
506091570	40.4669645	-88.9282790
506101635	40.5262825	-89.4917048
506097528	40.5029525	-89.0593970
506101765	40.6938025	-89.4691148
506098684	40.6275525	-89.2798949
506101187	40.6965645	-89.4740428
506089327	40.6411024	-88.4738051
506096782	40.7386524	-89.0150850
506516809	41.5037822	-88.1649651
506090791	40.8703424	-88.8588450
506102538	40.6909525	-89.5114148
506105425	40.6871825	-89.5925348
506101299	40.8483324	-89.4716248
506091121	40.4680545	-88.9253590
506102202	40.7163435	-89.5083948
506112522	40.6975625	-89.6748048
506173905	41.2311163	-88.7223240
505962612	40.1098925	-88.2801052
506104945	40.6937515	-89.5895508
506108040	40.7471195	-89.6152228
506097406	40.7117274	-89.0242530
506098780	40.8006424	-89.2011349
506096870	40.8482434	-89.1184949
506094313	40.4544765	-88.9721930
506106157	40.7883114	-89.6043868
506092360	40.5055835	-88.9464630
506103757	40.7242825	-89.5605948
506100290	40.5973625	-89.4615248
506109018	40.7895104	-89.6266918
506110094	40.8290224	-89.6282748
506105873	40.6454465	-89.6006508
506094789	40.5095365	-88.9849060
506098717	40.8538624	-89.3071149
506099042	40.7904974	-89.3714119
506098526	40.7222224	-89.2849849
506099562	40.7918724	-89.3583649
506171003	40.9042914	-89.0370899
506097848	40.7456624	-89.1372449
506101178	40.6961185	-89.4740358
506110492	40.7565625	-89.6331548
506097369	40.7068274	-89.0853389
506095128	40.4795435	-88.9935120
515725883	31.7936249	-106.4003413
506168727	40.9210784	-89.2912549
506109069	40.8238224	-89.6272348
506105767	40.7592624	-89.5883648
506114473	40.6032325	-89.8530847
506098927	40.5358445	-89.3599439
506110754	40.7877024	-89.6270348
506102628	40.6694425	-89.5242448
506112488	40.6830725	-89.6621448
506100579	40.6246825	-89.4592048
506089974	40.7455964	-88.7197260
506093541	40.5152275	-88.9547970
506104743	40.7447225	-89.5736448
506098798	40.8240424	-89.2424849
506104189	40.6660725	-89.5812048
506098502	40.6853724	-89.1966749
506099697	40.7093624	-89.3878949
506110092	40.8261024	-89.6287848
506090231	40.7422404	-88.8810940
506094296	40.4583775	-88.9754100
506097576	40.5028825	-89.0404630
506091814	40.5566054	-88.8944670
506095274	40.4694695	-88.9941970
506102856	40.8365924	-89.5498138
506093239	40.4774495	-88.9648340
506107462	40.6999725	-89.6047448
506101702	40.6978825	-89.4763348
506091715	40.6530624	-88.8942100
506561725	41.4518174	-90.1556696
506090553	40.6382164	-88.7937430
506104582	40.6650125	-89.5830648
506090743	40.7440164	-88.8811627
505718441	38.1319959	-89.5958260
506105109	40.7522464	-89.5933238
506113618	40.6913525	-89.6931248
506104215	40.6660725	-89.5812048
506096465	40.5074565	-89.0050290
506105714	40.7218025	-89.5882548
506099434	40.7927424	-89.3661549
506099577	40.4337825	-89.3154349
506099359	40.5327625	-89.3482249
506099964	40.6031345	-89.4593298
506109081	40.8336224	-89.6184948
506101304	40.8244624	-89.4792148
506108408	40.7152825	-89.6125848
506100098	40.7173644	-89.4402068
506100484	40.6082725	-89.4614348
506106722	40.7699724	-89.6016548
506091098	40.4885375	-88.9379620
506097463	40.3606915	-89.1383220
506094073	40.4634395	-88.9800300
506112233	40.6456425	-89.6687048
506102056	40.6753475	-89.5372148
506111718	40.7757024	-89.6465048
506094420	40.6497044	-88.9827070
506098782	40.7955524	-89.2009149
506102195	40.6906705	-89.4985838
506093924	40.4820195	-88.9787070
506098824	40.8018724	-89.2028749
506100083	40.7150014	-89.4221088
506111305	40.5694925	-89.6458548
506096764	40.7367024	-89.0080450
506166023	40.9293654	-89.5902968
506095482	40.6215224	-88.9888950
506104116	40.8022504	-89.5752678
506096392	40.7361524	-89.0165300
505781245	38.1863379	-89.6036830
506100244	40.7537924	-89.4463848
506097867	40.6278775	-89.2166979
506113984	40.5728125	-89.8115827
506093484	40.5132515	-88.9552490
506105060	40.7113795	-89.5940088
506097274	40.4951815	-89.0916790
506103866	40.6790605	-89.5863478
506100811	40.7010324	-89.4241748
506098957	40.5344715	-89.3546699
506167813	40.9180924	-89.4869048
506102438	40.7729524	-89.5228248
506097453	40.6340044	-89.0446290
506104254	40.6702825	-89.5764048
506103006	40.6939165	-89.5425408
506097725	40.6235424	-89.1324749
505786199	38.5012229	-89.9427149
506112571	40.6488225	-89.6486048
506097711	40.8511724	-89.1206749
506111386	40.5680725	-89.6443748
506097686	40.7355350	-89.0192208
506098451	40.6341024	-89.2005349
506108060	40.7720724	-89.6162528
506099625	40.4333525	-89.3152149
506099514	40.7858524	-89.3655449
506101953	40.7599864	-89.4927428
506099702	40.7088724	-89.4014548
506095014	40.4804755	-88.9938600
506101287	40.4269525	-89.4646349
506095550	40.5213375	-88.9899570
506098271	40.7962934	-89.1966099
506091773	40.5674384	-88.8959450
506110693	40.7901424	-89.6298948
506100834	40.7219824	-89.4592748
505787894	38.5022229	-89.9842059
506103621	40.7217625	-89.5598148
506090605	40.6542874	-88.7742850
506171828	40.9018724	-89.0388749
506108372	40.7248225	-89.6131348
506100559	40.6137325	-89.4618348
506102068	40.6724135	-89.5393338
506103927	40.6693615	-89.5753978
506499519	41.5323932	-88.0986281
506110609	40.7482525	-89.6346848
506098014	40.6599654	-89.2520029
506097703	40.8237624	-89.1193449
506095151	40.4846335	-88.9923830
505721883	37.7224390	-89.1994322
506104006	40.7103065	-89.5758628
506174461	40.9318254	-88.6447970
506092299	40.4799435	-88.9523880
506099755	40.7035724	-89.4094248
506099380	40.5366525	-89.3560049
506091702	40.6413914	-88.9371750
506095580	40.5232045	-88.9899890
506091691	40.6600164	-88.9277120
506182705	41.1209623	-87.8672253
506096539	40.5083755	-88.9949040
506109988	40.7805174	-89.6296358
506099480	40.7891324	-89.3686549
506105153	40.7521724	-89.5933238
506092045	40.4799785	-88.9479260
506109060	40.6795149	-89.6237109
506098677	40.6093825	-89.2764549
506103824	40.7421825	-89.5727448
506098822	40.7941224	-89.1789349
506098909	40.8736154	-89.3130809
506091899	40.4663265	-88.9525160
506098552	40.7024724	-89.2854349
506105264	40.6924025	-89.5906548
506113761	40.6818825	-89.6908048
506109698	40.8137624	-89.6186848
506110874	40.5685765	-89.6492648
506106172	40.6932936	-89.5981643
506815677	41.9643621	-87.8722852
506098104	40.7194114	-89.2984389
506102696	40.7115525	-89.5363648
506108405	40.7302625	-89.6122248
506099533	40.7855224	-89.3625549
506093223	40.4752105	-88.9690770
506102581	40.7571324	-89.5354648
506093126	40.4840005	-88.9573690
506105847	40.6917125	-89.5884048
506104475	40.7114425	-89.5844948
506098029	40.7028574	-89.2726739
506091575	40.4789515	-88.9352790
506175197	41.3103613	-88.6040710
506104206	40.6805325	-89.5883948
506107808	40.7878124	-89.6090748
506107630	40.7422425	-89.6047848
506108268	40.5741825	-89.6135548
506098590	40.7039524	-89.2862849
506096534	40.5319175	-89.0074890
506105216	40.6654925	-89.5896748
506098214	40.8157884	-89.1968689
506109073	40.8417224	-89.6207948
506099550	40.7872624	-89.3622049
506114272	40.7506025	-89.7860247
506113697	40.6602825	-89.6787648
506090343	40.3480805	-88.7665271
506098046	40.7024404	-89.2726639
506108581	40.7577525	-89.6137948
506168656	41.0332774	-89.2199139
506106394	40.7080825	-89.5959648
506097271	40.5050535	-89.0833450
506102537	40.8345724	-89.5104848
506096853	40.8237344	-89.0738289
506095742	40.5112135	-88.9859970
506111807	40.7544325	-89.6376348
506093782	40.5059585	-88.9584750
506106265	40.5442625	-89.6026748
506097999	40.7204274	-89.2727569
506105754	40.7493325	-89.5923748
506100089	40.7048705	-89.4445098
506098493	40.7041724	-89.2869849
506104134	40.7117939	-89.5814513
506096813	40.7370424	-89.0105750
506110683	40.7482925	-89.6328448
506106071	40.7612484	-89.5983358
506091716	40.6704314	-88.8990020
506102502	40.7402624	-89.5213148
506098562	40.7206624	-89.2787449
505915297	39.2965786	-87.9926534
506111888	40.6360795	-89.6614968
506166608	40.9311724	-89.5386948
506109792	40.7956924	-89.6225648
506098376	40.7162128	-89.2701709
506095484	40.6064994	-88.9906610
506105580	40.7001825	-89.5912548
506109579	40.7478925	-89.6240348
506111956	40.5685115	-89.6528668
506103939	40.6693675	-89.5753868
506099231	40.6891124	-89.3136449
506095318	40.4720615	-88.9874820
506111791	40.8115024	-89.6377248
506105602	40.6995725	-89.5880148
506097389	40.7369384	-89.0275920
506092344	40.4678305	-88.9530180
506106566	40.6992525	-89.6019748
506105036	40.6927885	-89.5906918
506105163	40.7521724	-89.5933238
506099947	40.6110955	-89.4615408
506171030	40.8967474	-89.0333219
506099693	40.7264924	-89.4124548
506090313	40.7423494	-88.8810960
506108162	40.8374824	-89.6176548
506108497	40.6959625	-89.6122248
506095737	40.5195705	-88.9860070
506113221	40.6862125	-89.6799748
506103751	40.7650824	-89.5702648
506099025	40.7905254	-89.3617599
506097423	40.7667774	-89.0592059
506098496	40.7052824	-89.2888049
506106845	40.7006425	-89.5950448
506101147	40.6922465	-89.4810648
506111679	40.7692625	-89.6448248
506114160	40.8014025	-89.7882547
506098670	40.7185524	-89.2656949
506099539	40.7911824	-89.3655649
506098569	40.7171924	-89.2895949
506096385	40.7455184	-89.0133650
506097384	40.7512664	-89.0405679
506090221	40.7417844	-88.8526670
506101917	40.8134834	-89.5162158
506097868	40.6172445	-89.1983289
506099028	40.8085914	-89.3789108
506092706	40.5137885	-88.9484800
506101191	40.3669125	-89.4881249
506108080	40.7847514	-89.6132248
506098910	40.8503754	-89.3451109
506108367	40.7142325	-89.6142048
506097644	40.6950604	-89.1238379
506103656	40.7169125	-89.5597648
506168702	40.9210054	-89.2901919
506091259	40.4882295	-88.9309730
506092018	40.4799785	-88.9479260
506108159	40.8412824	-89.6124748
506108380	40.7249425	-89.6118848
506099795	40.7088124	-89.4127248
506168802	40.9064930	-89.3045846
506109735	40.7945224	-89.6205048
506091894	40.4800795	-88.9543240
506107649	40.7688424	-89.6030348
506109727	40.7862524	-89.6206948
506094934	40.4631235	-88.9900250
506096131	40.4614585	-89.0093790
